Latitude,Longitude,FloodPlain,Mortgage_Date,Mortgage_Maturity,HomeValue,OwnerIncomeToday
37.468807,-122.13426,No,2017,30,576220.269663838,80320.4073922976
37.469033,-122.134557,No,2015,30,490010.863888494,127934.396604462
37.46916,-122.134556,No,2016,29,546157.976642348,74866.8273842013
37.468809,-122.134648,No,2014,30,408910.08617937,105417.283514125
37.468812,-122.134448,No,2007,30,583192.804641606,81530.6808075546
37.469135,-122.127371,No,2001,15,302652.538917752,91227.0766798419
37.469126,-122.128495,Yes,2016,30,546157.976642348,74866.8273842013
37.4701,-122.130025,Yes,2016,30,546157.976642348,119322.675421966
37.469124,-122.129997,Yes,2017,30,576220.269663838,125027.362108355
37.469399,-122.130005,No,2017,15,576220.269663838,84091.1265094647
37.469536,-122.130009,No,2004,31,378707.039845988,67391.0566437268
37.46995,-122.130023,No,2014,30,408910.08617937,56264.9398697283
37.469812,-122.130017,No,2014,30,408910.08617937,74613.5838655717
37.469674,-122.130014,No,2006,31,1209687.5,275086.969791666
37.468899,-122.130119,No,1994,30,189044.911601443,31719.2143049932
37.470055,-122.129723,No,2005,30,662367.997641436,117855.994265232
37.468902,-122.129147,Yes,2008,30,377565.570382205,79659.4133151883
37.468965,-122.128105,No,2006,30,680449.21875,141984.629542202
37.468976,-122.127843,No,2014,30,408910.08617937,54002.6214855366
37.469338,-122.127813,Yes,2016,30,546157.976642348,116073.388276175
37.469328,-122.127986,No,2017,15,576220.269663838,190117.867044712
37.469324,-122.128157,Yes,2015,30,490010.863888494,78831.752068417
37.469797,-122.129373,Yes,2016,30,546157.976642348,120135.561712783
37.469609,-122.129541,No,2015,30,490010.863888494,118391.677769949
37.469625,-122.1297,Yes,2014,30,408910.08617937,94977.310844147
37.469833,-122.129666,Yes,2014,31,408910.08617937,116405.523579007
37.468466,-122.128845,No,2017,30,576220.269663838,111717.641155352
37.468433,-122.130005,No,2012,30,214668.123696216,50174.238429752
37.460901,-122.144817,No,2004,30,378707.039845999,67391.0566437268
37.461037,-122.144787,No,2005,30,662367.997641436,176659.120430107
37.461199,-122.144751,No,2012,30,326668.75075613,49757.812486389
37.461405,-122.144602,No,1993,30,234403.114186851,61038.570934256
37.461434,-122.144806,No,1994,30,189044.937757023,34394.1745614035
37.461101,-122.144105,No,2006,30,680449.21875,141984.629542202
37.461232,-122.14408,No,2012,30,214668.123696216,76435.1877410468
37.461356,-122.144056,No,2012,30,222849.537625688,37771.3764563106
37.461491,-122.14403,No,1999,30,237764.854431152,117935.382352941
37.461273,-122.14361,No,2005,30,2081182.79569892,381966.415770609
37.460768,-122.143651,No,1994,30,189044.924679233,133760.811673414
37.46207,-122.144617,No,2013,30,347498.840987821,51049.4699021707
37.461728,-122.144634,No,2012,30,190136.15797546,87292.2374233129
37.46322,-122.144301,No,1996,30,201824.272257876,48646.8002549394
37.463518,-122.144244,No,2012,30,222849.537625688,27468.5972087378
37.463652,-122.144214,No,2012,30,222849.537625688,27468.5972087378
37.463785,-122.144184,No,2019,30,617389.803525817,76913.5208110867
37.463923,-122.144152,No,2018,25,583903.103570306,98057.4353363307
37.464057,-122.144121,No,2015,30,490010.863888494,57922.8285312867
37.464179,-122.144081,No,2006,30,680449.21875,141984.629542202
37.464393,-122.144051,No,1998,16,200429.923717288,55205.5659202454
37.464615,-122.143996,No,2008,30,377565.570382205,173910.477373747
37.464753,-122.143968,No,2005,30,662367.997641436,162654.14767025
37.465159,-122.143877,No,2012,30,162090.140264026,23922.2689768976
37.464888,-122.143935,No,2016,30,546157.976642348,56778.9784047965
37.465022,-122.143908,No,2012,30,162090.140264026,26868.955940594
37.465506,-122.143905,No,2016,30,546157.976642348,73513.1459082443
37.465491,-122.143702,No,2018,30,1375146.55480532,249135.455443297
37.465295,-122.143846,No,1993,30,234403.114186851,43040.1622145328
37.465872,-122.143732,No,2000,30,344220.020325203,77141.4768292683
37.466014,-122.143691,No,2017,30,576220.269663838,114904.678157637
37.466142,-122.143662,No,2012,30,214668.123696216,38450.8669421487
37.466275,-122.143633,No,2007,30,583192.804641606,198285.553578146
37.466407,-122.143603,No,2014,30,408910.08617937,31294.736626453
37.46655,-122.143571,No,2006,30,680449.21875,131171.792013888
37.466848,-122.143505,No,2016,30,546157.976642348,48363.347277371
37.467025,-122.143465,No,2011,40,325353.412591001,156380.043256171
37.467213,-122.143423,No,1996,30,201812.413728032,36034.3470363288
37.467369,-122.143388,No,2006,30,680449.21875,129468.820833333
37.467504,-122.143359,No,2007,30,583192.804641606,129491.080758933
37.467645,-122.143327,No,2003,30,415845.558307563,78894.9772282608
37.467778,-122.143297,No,2017,30,576220.269663838,125350.156005221
37.467914,-122.143267,No,2016,30,546157.976642348,74866.8273842013
37.468054,-122.143235,No,2005,30,662367.997641436,127003.486379928
37.468189,-122.143205,No,2007,30,583192.804641606,181897.34568973
37.468324,-122.143175,No,2018,30,583903.103570306,82971.0534951236
37.468448,-122.143135,No,2012,30,190136.15797546,39195.0624233128
37.465828,-122.143124,No,2006,30,680449.21875,141984.629542202
37.466063,-122.143091,No,2014,30,408910.08617937,69238.5031005001
37.466694,-122.142728,No,1992,30,255905.38132573,56793.6124019957
37.46683,-122.142709,No,2012,30,214668.123696216,36062.1506887052
37.46697,-122.14269,No,2007,31,583192.804641606,74212.1828669541
37.467312,-122.142641,No,2012,30,162090.140264026,31403.0084158415
37.467696,-122.142588,No,2007,30,583192.804641606,163062.668489741
37.467895,-122.142559,No,2018,30,583903.103570306,192343.410100076
37.468078,-122.142534,No,2015,30,490010.863888494,95415.7558318601
37.468229,-122.142596,No,2011,30,325353.412591001,42686.3369624653
37.468389,-122.142571,No,2012,30,214668.123696216,35884.8631542699
37.468313,-122.142327,No,2012,30,214668.123696216,20382.467906336
37.468124,-122.141941,No,2006,30,961029.513888889,206668.388888888
37.467977,-122.14195,No,2012,30,190136.15797546,39107.7868098159
37.467373,-122.141985,No,2012,30,190136.15797546,74200.895398773
37.467152,-122.141999,No,2003,30,415845.558307556,71288.6726086956
37.466987,-122.142008,No,2012,30,326668.75075613,48208.1918081483
37.465938,-122.142118,No,2013,25,347498.840987821,44618.2695948179
37.465944,-122.142296,No,2012,30,214668.123696216,22341.9617079889
37.465968,-122.142483,No,2012,30,214668.123696216,35884.8631542699
37.465975,-122.14267,No,2007,30,583192.804641606,129491.080758933
37.465981,-122.142842,No,2012,30,214668.123696216,41235.2143250688
37.46833,-122.141931,No,1997,30,227540.310948452,50726.2593146417
37.467135,-122.142451,No,2006,30,680449.21875,166810.529861111
37.467147,-122.142802,No,2011,30,325353.412591001,47555.4825530477
37.466313,-122.142955,No,2007,30,583192.804641606,129491.080758933
37.46633,-122.1426,No,2012,30,326668.75075613,50685.4605085498
37.466543,-122.142922,No,2007,30,583192.804641606,148685.740660358
37.466507,-122.142582,No,2016,30,546157.976642348,57069.1336502685
37.467517,-122.142742,No,2007,30,583192.804641606,129491.080758933
37.467465,-122.142504,No,2002,30,289531.528695548,50859.2163424124
37.467832,-122.141948,No,2013,30,347498.840987821,51049.4699021707
37.462393,-122.140772,No,2015,30,490010.863888494,83551.0935502516
37.462216,-122.140008,No,2005,30,1300739.24731182,238728.316129032
37.45922,-122.13817,No,2000,30,344220.020325203,83991.2585365853
37.463542,-122.141215,No,1998,30,200430.126646076,30762.5757668711
37.463733,-122.141273,No,2007,30,583192.804641606,65224.8060209701
37.463848,-122.141264,No,2007,30,583192.804641606,129491.080758933
37.463946,-122.141262,No,1995,30,202249.589895013,34621.5737532808
37.464605,-122.141226,No,2001,20,302658.609020851,73773.9158102767
37.464749,-122.14122,No,2016,30,546157.976642348,80089.6218026974
37.464893,-122.141212,No,2017,30,576220.269663838,69430.5352072454
37.465033,-122.141203,No,2012,30,326668.75075613,33038.9042396578
37.46537,-122.14097,No,2013,30,347498.840987821,47020.2281107672
37.465358,-122.140804,No,2011,30,325353.412591001,24411.9830265094
37.465351,-122.140612,No,2013,30,347498.840987821,36790.0948672931
37.465144,-122.140729,No,2018,30,583903.103570306,98057.4353363307
37.465022,-122.140734,No,2014,31,408910.08617937,51177.7281021897
37.464887,-122.140738,No,2018,30,583903.103570306,142237.479122445
37.464736,-122.140746,No,2007,30,583192.804641606,160490.739213473
37.464598,-122.140749,No,2014,30,408910.08617937,51135.3775936063
37.464462,-122.140757,No,2015,30,490010.863888494,64426.7853360729
37.464324,-122.140763,No,2006,30,680449.21875,170391.204861111
37.464188,-122.140768,No,1996,30,201806.48446311,31079.5163798597
37.464052,-122.140772,No,2004,30,378707.039846004,45416.5228692429
37.463913,-122.140781,No,2008,10,377565.570382205,79659.4133151883
37.463776,-122.140785,No,2007,30,583192.804641606,170890.847536919
37.463643,-122.140782,No,2016,15,546157.976642348,130240.189911127
37.463502,-122.140716,No,2005,30,662367.997641436,130766.264874551
37.464127,-122.141252,No,2017,30,576220.269663838,120994.649314621
37.463343,-122.140104,No,2002,31,289531.758527347,116988.548638132
37.463622,-122.1401,No,2007,30,583192.804641606,129145.351158954
37.463758,-122.140098,No,2016,30,546157.976642348,74866.8273842013
37.463893,-122.140095,No,2012,30,190136.15797546,31423.3768404907
37.464033,-122.140096,No,2011,30,325353.412591001,60871.5477084898
37.464375,-122.140089,No,1996,30,201809.449095571,35134.5677501593
37.46487,-122.140082,No,2002,40,289531.643611447,25212.7116731517
37.465073,-122.14008,No,2006,30,680449.21875,141984.629542202
37.465343,-122.140201,No,2001,30,302661.6440724,53663.0762845849
37.465337,-122.14002,No,2016,30,546157.976642348,74866.8273842013
37.46533,-122.139845,No,2015,30,490010.863888494,37224.2632385018
37.465107,-122.139635,No,1993,30,234403.114186851,41670.3104152249
37.464975,-122.139633,No,2006,30,680449.21875,170438.248263888
37.464005,-122.139621,No,2015,30,490010.863888494,55223.6121459642
37.463301,-122.139607,No,2004,30,378707.039846007,94013.2494970884
37.463164,-122.139604,No,2006,31,680449.21875,77617.5822916666
37.463439,-122.139609,No,1989,30,238591.767469836,20552.2004032258
37.464836,-122.13963,No,2007,30,583192.804641606,152530.565828438
37.464176,-122.139621,No,2018,30,583903.103570306,199899.280466096
37.463851,-122.139615,No,2017,30,576220.269663838,154251.264360313
37.463713,-122.139613,No,2008,30,377565.570382205,83530.0896875566
37.463576,-122.139611,No,2007,30,583192.804641606,137781.178728863
37.46436,-122.139622,No,1989,30,238593.501365415,30783.5031451612
37.46613,-122.141154,No,2013,30,347498.840987821,83783.5699292144
37.466834,-122.141117,No,2012,30,214668.123696216,49386.7085399449
37.466971,-122.14111,No,2007,30,583192.804641606,129491.080758933
37.467109,-122.141103,No,2002,40,289531.701069397,30746.5848249027
37.467246,-122.141096,No,2012,30,222849.537625688,40175.2486650485
37.467383,-122.14109,No,2012,30,214668.123696216,48681.2907713498
37.46752,-122.141083,No,1998,31,200430.228110471,43654.4306748466
37.467672,-122.14105,No,2012,30,222849.537625688,36807.8544902912
37.467826,-122.14109,No,2007,30,583192.804641606,129491.080758933
37.467963,-122.141083,No,2006,30,680449.21875,95397.3003472222
37.468101,-122.141076,No,2017,35,576220.269663838,85502.7970789817
37.468082,-122.140644,No,2018,30,583903.103570306,146471.87434042
37.467945,-122.140649,No,2006,40,680449.21875,78680.7631944444
37.467808,-122.140655,No,2012,30,326668.75075613,67422.0719618108
37.467655,-122.140612,No,2015,20,490010.863888494,76693.8720851247
37.467504,-122.140643,No,2012,30,326668.75075613,35288.3916827094
37.467367,-122.140648,No,2004,30,378707.039846005,32109.0125992588
37.467229,-122.140654,No,2012,30,222849.537625688,43710.3548543689
37.467092,-122.140659,No,2007,40,583192.804641606,74472.2509187718
37.466955,-122.140664,No,1991,30,282882.135646108,37165.863215859
37.466653,-122.140658,No,2016,15,546157.976642348,74866.8273842013
37.466464,-122.140666,No,2011,31,325353.412591001,48995.0246066711
37.4663,-122.14069,No,2004,30,378707.039846006,80615.3680783483
37.466161,-122.140696,No,2012,30,326668.75075613,32641.1721996219
37.466024,-122.140664,No,2017,30,576220.269663838,120994.649314621
37.465818,-122.140612,No,2002,30,289531.729798372,42722.5852140077
37.465857,-122.140839,No,2012,30,190136.15797546,29154.2108895705
37.465872,-122.141168,No,2010,30,334867.840035275,29216.2365172249
37.46667,-122.141108,No,2012,30,190136.15797546,27932.3523006134
37.466399,-122.141131,No,1993,30,234403.114186851,104080.608373702
37.468297,-122.140848,No,2012,30,214668.123696216,33867.517630854
37.465728,-122.140068,No,2012,30,326668.75075613,57527.1597254283
37.465866,-122.140066,No,2006,30,680449.21875,119246.961458333
37.466139,-122.140063,No,2013,30,347498.840987821,47996.132805625
37.466278,-122.14006,No,2012,30,162090.140264026,27101.4714521452
37.466429,-122.140058,No,2018,1,583903.103570306,98057.4353363307
37.466619,-122.140055,No,2013,26,347498.840987821,40942.6333185952
37.466947,-122.140049,No,2006,30,680449.21875,141984.629542202
37.467088,-122.140049,No,2017,31,576220.269663838,174300.966098237
37.467231,-122.140047,No,2012,20,326668.75075613,48208.1918081483
37.467376,-122.140047,No,2012,30,162090.140264026,25701.906930693
37.467518,-122.140043,No,2005,30,662367.997641436,95491.6039426523
37.467653,-122.140041,No,2012,30,326668.75075613,37835.2929954615
37.467788,-122.140039,No,2012,30,190136.15797546,25314.0838957055
37.467925,-122.140037,No,2012,30,222849.537625688,36120.5640776699
37.468063,-122.140035,No,2007,30,583192.804641606,174492.5940234
37.4682,-122.140033,No,2005,30,662367.997641436,132346.576344086
37.468031,-122.139677,No,1998,30,200430.278842668,58142.1825153374
37.466793,-122.139658,No,2019,30,617389.803525817,117394.15388587
37.466517,-122.139654,No,2012,30,326668.75075613,48208.1918081483
37.466243,-122.139649,No,2010,15,334867.840035275,52357.0963880838
37.466106,-122.139647,No,2017,30,576220.269663838,66546.3938479112
37.465969,-122.139645,No,2006,30,680449.21875,141984.629542202
37.467077,-122.139662,No,2012,30,222849.537625688,35847.6209951456
37.467757,-122.139673,No,2016,30,490010.863888494,63404.7186488732
37.467221,-122.139665,No,1988,30,244514.349112426,50368.8106508875
37.465704,-122.139641,No,2007,30,1034472.95109046,258060.692382633
37.465831,-122.139643,No,2016,30,546157.976642348,80671.0613023786
37.468311,-122.139687,No,2012,30,162090.140264026,23501.9524752475
37.467356,-122.139665,No,2016,30,546157.976642348,98661.8155303803
37.466934,-122.139661,No,2017,30,576220.269663838,60476.3209448433
37.468169,-122.139681,No,2007,30,583192.804641606,149592.711655139
37.468334,-122.140028,No,2012,30,326668.75075613,48208.1918081483
37.467618,-122.139671,No,2006,30,680449.21875,185998.861805555
37.467483,-122.139667,No,2016,31,546157.976642348,55960.4470702937
37.467141,-122.130588,No,2012,30,326668.75075613,26471.0146171067
37.467149,-122.130868,No,2010,30,334867.840035275,60771.1637377554
37.467145,-122.131052,No,2007,30,583192.804641606,81530.6808075546
37.467359,-122.130931,Yes,2007,30,583192.804641606,129491.080758933
37.467399,-122.131384,No,2006,30,1528910.59027777,317326.569097222
37.46717,-122.13172,Yes,2018,30,583903.103570306,122539.556006005
37.467419,-122.132114,Yes,2008,30,377565.570382205,66363.441754179
37.467064,-122.133101,No,2017,30,576220.269663838,128284.042999347
37.467569,-122.13335,No,2016,30,1467711.35841871,207638.254884232
37.467138,-122.133333,No,2009,1,315761.383817243,863561.915100891
37.46709,-122.133534,No,2016,30,546157.976642348,74866.8273842013
37.46713,-122.133989,No,2015,30,490010.863888494,76699.5883417645
37.467123,-122.134164,No,2016,15,546157.976642348,70782.0737728483
37.467656,-122.130976,No,2015,30,490010.863888494,78831.752068417
37.4675,-122.131003,Yes,2018,30,583903.103570306,89005.3904112589
37.46773,-122.130823,Yes,2018,30,583903.103570306,85665.5705336768
37.467324,-122.13359,No,2012,30,326668.75075613,48208.1918081483
37.467146,-122.133792,No,2007,30,583192.804641606,96559.7390784308
37.467641,-122.133593,No,2016,30,546157.976642348,74866.8273842013
37.467568,-122.133812,No,2010,30,334867.840035275,31553.6845580951
37.467121,-122.134335,No,2012,30,222849.537625688,46699.5748786407
37.467369,-122.130525,No,2017,30,576220.269663838,128284.042999347
37.467779,-122.130538,Yes,2012,30,214668.123696216,43941.1819559228
37.467643,-122.130534,No,2018,30,583903.103570306,95794.0194419112
37.46716,-122.130412,Yes,2007,30,583192.804641606,145125.814162109
37.467506,-122.13053,No,2012,30,190136.15797546,25355.6437116564
37.467023,-122.134557,No,2017,30,576220.269663838,85502.7970789817
37.46721,-122.134567,No,2017,30,576220.269663838,124743.25926077
37.467599,-122.134474,No,2018,30,583903.103570306,192461.032189465
37.467113,-122.132877,No,2012,30,222849.537625688,45324.994053398
37.467206,-122.133106,No,2017,30,576220.269663838,128284.042999347
37.467513,-122.133117,No,2018,30,583903.103570306,186438.565392442
37.467154,-122.132684,No,1993,30,234403.114186851,26018.7456747404
37.465342,-122.130534,No,2013,30,347498.840987821,32848.091278648
37.465267,-122.130809,No,2012,30,190136.15797546,31597.9280674846
37.465406,-122.130815,No,2019,30,617389.803525817,133586.195136452
37.465546,-122.130819,Yes,2019,75,617389.803525817,185099.292528661
37.465685,-122.130822,No,2016,16,546157.976642348,85867.8885199181
37.465823,-122.130827,No,2012,30,214668.123696216,43508.2271349862
37.465961,-122.13083,Yes,2018,30,583903.103570306,146471.87434042
37.466097,-122.130834,No,2016,30,546157.976642348,74866.8273842013
37.466237,-122.130837,Yes,2005,30,662367.997641436,149603.744086021
37.46638,-122.130842,Yes,2013,15,347498.840987821,43168.9522529909
37.466517,-122.130845,No,2012,30,326668.75075613,59709.3749836668
37.466656,-122.130849,No,2008,30,377565.570382205,106012.860851915
37.466746,-122.130576,Yes,2006,30,1088718.75,220206.136111111
37.466387,-122.130484,No,2014,30,408910.08617937,43689.7003413084
37.466524,-122.130488,Yes,2007,30,583192.804641606,138775.710324005
37.466244,-122.13048,Yes,2012,30,326668.75075613,39806.2499891112
37.465347,-122.130369,Yes,2017,30,576220.269663838,44364.2625652741
37.465829,-122.130469,No,2013,29,347498.840987821,47711.1546766141
37.465966,-122.130472,No,2007,15,583192.804641606,129491.080758933
37.465691,-122.130464,Yes,2009,28,337469.978954679,66446.2995194302
37.465552,-122.130461,No,2006,30,680449.21875,114460.63125
37.466102,-122.130476,No,2011,30,325353.412591001,29590.7205064484
37.466716,-122.134547,No,2009,31,337469.978954679,44470.5702512853
37.466687,-122.134318,No,2015,30,490010.863888494,79301.6283642101
37.466692,-122.134149,No,2012,30,222849.537625688,36534.9114077669
37.466695,-122.133978,No,2012,31,326668.75075613,36869.8781327038
37.466684,-122.133658,No,1994,30,189044.918140338,29808.5284075573
37.466682,-122.132856,No,2017,30,1296495.60674363,208416.522437989
37.466685,-122.132625,No,2006,40,680449.21875,70691.4493055555
37.466285,-122.134147,No,2009,30,337469.978954679,88694.8466231932
37.46626,-122.133964,No,2006,40,680449.21875,89754.7802083333
37.466258,-122.133643,Yes,2012,30,187368.058419493,52045.8828066914
37.466123,-122.134193,No,2015,30,490010.863888494,46203.3591683297
37.465321,-122.133875,Yes,2015,30,490010.863888494,101774.519717994
37.465322,-122.133703,No,2017,30,576220.269663838,98812.5180319843
37.465556,-122.133509,No,2018,5,583903.103570306,98057.4353363307
37.465173,-122.134479,No,2018,15,583903.103570306,100855.006590815
37.465444,-122.13449,No,2012,15,326668.75075613,48208.1918081483
37.466117,-122.134507,No,2015,30,490010.863888494,46203.3591683297
37.466255,-122.132958,No,2010,5,465998.413251641,331707.611852001
37.466697,-122.133085,No,2003,31,1224151.1548913,207377.464456521
37.465327,-122.134223,No,2019,30,617389.803525817,71246.2533785501
37.465331,-122.134045,No,2006,30,680449.21875,176760.881597222
37.465882,-122.134501,No,2012,40,326668.75075613,95147.6538149951
37.465707,-122.134496,No,2016,30,546157.976642348,116095.96845092
37.465335,-122.13277,No,2017,30,576220.269663838,128284.042999347
37.465731,-122.132873,No,2017,30,576220.269663838,189054.415918733
37.465589,-122.133995,No,2016,30,546157.976642348,74286.5168932572
37.465616,-122.13372,No,2012,30,326668.75075613,70536.6560972847
37.465783,-122.133731,No,2018,20,583903.103570306,127791.544162448
37.465921,-122.133766,No,2013,30,347498.840987821,50568.4966109625
37.465908,-122.134023,No,2016,30,546157.976642348,115493.077785231
37.465881,-122.134238,No,2018,30,583903.103570306,86204.0423006925
37.465712,-122.134235,No,2011,30,325353.412591001,71123.0145506115
37.466029,-122.134446,No,2015,30,490010.863888494,75676.3784032369
37.466036,-122.134039,No,2015,30,490010.863888494,46203.3591683297
37.466517,-122.134501,No,2018,30,1487137.0820009,220388.185156128
37.465292,-122.133303,No,2017,30,576220.269663838,177861.648090731
37.465404,-122.133117,No,2011,30,334867.840035275,183328.746422937
37.466713,-122.132389,No,2017,3,414546.956592689,389440.887442885
37.466465,-122.132345,No,2017,30,1318570.23218219,225374.256609007
37.4663,-122.132327,No,2015,31,490010.863888494,77103.1560605357
37.466167,-122.132313,No,2011,30,325353.412591001,45653.3596219419
37.466036,-122.132308,No,2015,30,490010.863888494,92816.0023120704
37.465897,-122.132304,No,2014,30,408910.08617937,37990.6954159908
37.465757,-122.132287,Yes,2014,30,408910.08617937,91158.8974216004
37.465335,-122.132105,No,2018,30,583903.103570306,146471.87434042
37.465267,-122.131698,No,2010,30,334867.840035275,85234.2164398136
37.465433,-122.131705,No,2012,30,222849.537625688,51300.1456310679
37.4656,-122.131712,No,2006,30,680449.21875,76086.6555555555
37.465759,-122.131738,No,2013,15,347498.840987821,61177.2436544083
37.465904,-122.131761,No,2013,15,347498.840987821,72785.7405014659
37.466041,-122.131765,No,2012,30,326668.75075613,97130.4129463313
37.466175,-122.131767,No,2006,30,680449.21875,141984.629542202
37.466315,-122.131751,No,2009,30,337469.978954679,106593.464903489
37.466469,-122.131751,No,2017,30,576220.269663838,86721.0124020887
37.466583,-122.131929,Yes,2007,40,583192.804641606,57868.4087160343
37.466683,-122.132162,No,2008,30,377565.570382205,37222.9310320803
37.466773,-122.131927,Yes,2006,30,680449.21875,73337.9767361111
37.46665,-122.131404,Yes,2016,31,546157.976642348,70092.2494343915
37.466511,-122.131401,No,2014,15,408910.08617937,56264.9398697283
37.466231,-122.131394,Yes,2013,30,326668.75075613,36820.3091544204
37.466094,-122.13139,No,2007,31,926247.395607257,202934.106645059
37.465953,-122.131385,No,2014,30,408910.08617937,74272.4905802244
37.465813,-122.131383,No,2006,31,680449.21875,152844.015625
37.465538,-122.131375,Yes,2016,30,546157.976642348,119942.501218714
37.465399,-122.13137,No,2008,30,377565.570382205,76234.2643158711
37.46526,-122.131369,Yes,2016,30,546157.976642348,89956.0291574829
37.465599,-122.132235,No,2003,40,415845.55830756,109243.61722826
37.465352,-122.132338,Yes,2014,15,408910.08617937,74753.226083063
37.463478,-122.134059,No,2012,30,214668.123696216,29944.7976584022
37.464595,-122.131797,Yes,1994,30,189044.921409786,57326.0621457489
37.464925,-122.13165,No,2012,30,214668.123696216,41313.5940771349
37.46486,-122.133722,Yes,2012,30,222849.537625688,38938.7836165048
37.46347,-122.133113,No,2005,30,662367.997641436,66417.4802867383
37.464076,-122.133132,No,2006,30,680449.21875,141984.629542202
37.463863,-122.133125,Yes,2006,30,680449.21875,153716.334722222
37.463667,-122.133119,No,2014,30,408910.08617937,60785.5705089213
37.463549,-122.133691,No,2018,30,583903.103570306,84695.4580716587
37.464042,-122.133995,No,2012,30,190136.15797546,24441.3277607361
37.463554,-122.133465,Yes,2005,30,662367.997641436,84350.3387096774
37.46398,-122.133704,No,2014,30,408910.08617937,70663.5404839145
37.463985,-122.133478,No,2018,30,583903.103570306,78663.2793589983
37.464444,-122.130454,Yes,2006,30,1263451.38888888,279242.918402777
37.46451,-122.134459,No,2013,15,347498.840987821,54337.7685581459
37.46342,-122.134465,No,2010,20,334867.840035275,97428.4629177826
37.464051,-122.134392,No,2016,30,546157.976642348,108276.45393676
37.464646,-122.134463,No,2016,30,546157.976642348,82992.3032661547
37.464782,-122.134466,Yes,2015,30,490010.863888494,50314.4909436875
37.464231,-122.134451,No,2009,30,337469.978954679,57299.3237530123
37.464921,-122.134468,No,2006,30,680449.21875,176965.184375
37.463927,-122.134437,No,2006,30,680449.21875,102211.873263888
37.463792,-122.13434,No,2018,30,1370459.20663302,218959.45445567
37.463643,-122.134472,No,1990,30,178914.022058955,64023.1413159908
37.464929,-122.132205,No,2010,20,334867.840035275,79551.5211230142
37.464716,-122.132199,Yes,2004,30,378707.039846006,67391.0566437268
37.464515,-122.132185,No,2013,30,347498.840987821,60516.5596655176
37.46442,-122.132273,No,2006,40,680449.21875,96424.190625
37.464578,-122.131274,Yes,2011,30,325353.412591001,35930.7287309003
37.463801,-122.134028,No,2013,26,326668.75075613,91771.0622228804
37.463797,-122.131978,Yes,1991,30,282882.135646108,79530.2918502202
37.46314,-122.131166,No,2018,30,583903.103570306,97626.3341921969
37.462914,-122.132716,No,2002,30,289531.74416286,54655.6581712062
37.46276,-122.134357,No,2015,30,490010.863888494,82426.1342435352
37.463097,-122.134367,No,1996,30,201810.931411801,35134.5677501593
37.462925,-122.134362,No,2017,30,576220.269663838,191000.022968342
37.463185,-122.130474,Yes,1992,30,255905.38132573,51113.4786172487
37.463032,-122.130466,No,2019,30,617389.803525817,125489.644562832
37.462883,-122.130459,No,2018,30,583903.103570306,62498.3353311536
37.462735,-122.130457,Yes,2012,30,326668.75075613,53080.1142451457
37.463111,-122.130896,No,2006,30,680449.21875,108344.988888888
37.462821,-122.131156,No,2009,20,337469.978954679,59642.2732209362
37.462786,-122.130985,No,2016,30,546157.976642348,84152.9242480427
37.462825,-122.13079,Yes,2014,30,408910.08617937,85479.3508380643
37.463057,-122.133674,No,2018,30,583903.103570306,126073.614196338
37.462774,-122.133652,No,2006,30,1209687.5,245309.839930555
37.462625,-122.133845,No,2012,31,326668.75075613,50720.8669216094
37.46276,-122.134046,No,2017,15,576220.269663838,67910.5296997389
37.463047,-122.134042,No,2009,30,337469.978954679,44479.4115700322
37.463124,-122.133465,No,2017,30,576220.269663838,149428.148702676
37.462948,-122.133471,No,2016,15,546157.976642348,96043.6442687088
37.46276,-122.133467,No,2007,30,583192.804641606,81530.6808075546
37.462628,-122.133406,No,2006,40,680449.21875,76859.5114583333
37.462639,-122.13316,No,2018,30,1123614.68417845,279658.9271904
37.46277,-122.133098,No,2009,30,337469.978954679,116431.326577699
37.462956,-122.133112,No,2005,30,1075277.77777777,201522.317562724
37.46313,-122.133129,No,2016,31,546157.976642348,114055.849662718
37.467311,-122.135373,No,1995,30,202249.589895013,20833.0412729658
37.467406,-122.135732,No,2017,30,576220.269663838,79564.2737434725
37.467539,-122.136473,No,2014,30,408910.08617937,97908.6528031224
37.467195,-122.136463,No,2014,30,408910.08617937,97908.6528031224
37.467142,-122.138626,No,2008,30,377565.570382205,112877.002921464
37.467125,-122.1388,No,2006,40,680449.21875,57776.0190972222
37.46715,-122.138436,No,2011,30,325353.412591001,73131.1455994736
37.467352,-122.138536,No,1997,30,227539.074410411,49318.2282866043
37.467163,-122.138091,No,2006,30,680449.21875,141984.629542202
37.467138,-122.139071,No,2016,30,546157.976642348,100016.626015074
37.467211,-122.135108,No,2006,30,680449.21875,190152.122222222
37.467578,-122.138775,No,2017,30,576220.269663838,100828.874428851
37.467409,-122.13907,No,2007,30,583192.804641606,164693.648030789
37.467274,-122.139077,No,2014,30,408910.08617937,54855.3546989051
37.467006,-122.139072,No,2016,30,546157.976642348,67708.9119900669
37.467391,-122.135104,No,2012,30,326668.75075613,54315.7980609249
37.467504,-122.137713,No,2012,30,214668.123696216,55347.3020661157
37.467153,-122.137867,No,2018,15,583903.103570306,97415.9093533832
37.467171,-122.137351,No,2012,30,326668.75075613,48208.1918081483
37.467178,-122.137179,No,1992,30,255905.38132573,45435.2761938702
37.467152,-122.136651,No,1989,30,238594.368313204,43390.1638709677
37.467284,-122.135546,No,2012,30,190136.15797546,34390.7476993865
